month_end,equity_end,return_pct,max_dd_pct,worst_day_pct,n_trades,wr_pct,obj_m,obj_dd,obj_wd,obj_tpm,passes
2022-07,568675.4400,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False
2022-08,596851.5700,4.9547,-1.5936,-0.8000,10,60.0000,True,True,True,True,True
2022-09,596851.5700,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False
2022-10,577980.2900,-3.1618,-3.1618,-0.8000,4,0.0000,False,True,True,False,False
2022-11,643076.1100,11.2626,-2.3809,-0.8000,16,62.5000,True,True,True,True,True
2022-12,627699.1700,-2.3912,-5.1872,-1.5936,17,29.4118,False,True,True,True,False
2023-01,624359.2400,-0.5321,-2.9017,-1.5936,18,38.8889,False,True,True,True,False
2023-02,619516.3200,-0.7757,-0.8000,-0.8000,2,50.0000,False,True,True,False,False
2023-03,661329.0500,6.7493,-1.1582,-0.8000,12,58.3333,True,True,True,True,True
2023-04,658307.3900,-0.4569,-3.9126,-1.2587,14,42.8571,False,True,True,True,False
2023-05,682908.5600,3.7370,-1.1761,-0.8000,9,55.5556,True,True,True,True,True
2023-06,682908.5600,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False
2023-07,690975.9600,1.1813,-3.5117,-0.8000,11,45.4545,False,True,True,True,False
2023-08,730665.4500,5.7440,0.0000,0.0000,2,100.0000,True,True,True,False,False
2023-09,726156.5400,-0.6171,-2.3809,-0.8000,7,28.5714,False,True,True,True,False
2023-10,779888.4600,7.3995,-0.9822,-0.8000,10,60.0000,True,True,True,True,True
2023-11,823040.2800,5.5331,-1.5936,-0.8000,12,58.3333,True,True,True,True,True
2023-12,842834.4900,2.4050,-1.6390,-1.5936,14,57.1429,True,True,True,True,True
2024-01,873417.1300,3.6285,-0.7493,-0.5693,5,60.0000,True,True,True,False,False
2024-02,938281.7100,7.4265,-1.5936,-1.5936,9,77.7778,True,True,True,True,True
2024-03,907055.3400,-3.3280,-4.0411,-0.8000,11,36.3636,False,True,True,True,False
2024-04,986007.7400,8.7043,-2.2859,-0.8000,19,52.6316,True,True,True,True,True
2024-05,952897.9200,-3.3580,-3.3580,-1.5936,8,25.0000,False,True,True,True,False
2024-06,971955.8800,2.0000,0.0000,0.0000,1,100.0000,True,True,True,False,False
2024-07,1004219.9300,3.3195,-1.8207,-1.0289,13,46.1538,True,True,True,True,True
2024-08,1079643.5300,7.5107,-1.5936,-0.8000,12,66.6667,True,True,True,True,True
2024-09,1142658.5800,5.8367,-0.8000,-0.8000,14,57.1429,True,True,True,True,True
2024-10,1132930.5300,-0.8514,-2.3809,-1.5936,17,58.8235,False,True,True,True,False
2024-11,1132277.8200,-0.0576,-0.8000,-0.1268,2,50.0000,False,True,True,False,False
2024-12,1133378.9500,0.0972,0.0000,0.0000,1,100.0000,False,True,True,False,False
2025-01,1103461.4100,-2.6397,-3.9679,-1.5936,14,21.4286,False,True,True,True,False
2025-02,1101575.2100,-0.1709,-1.6710,-0.8000,14,42.8571,False,True,True,True,False
2025-03,1196108.4400,8.5816,-0.8000,-0.8000,14,71.4286,True,True,True,True,True
2025-04,1208024.9500,0.9963,-1.4135,-0.8000,14,42.8571,False,True,True,True,False
2025-05,1219685.1000,0.9652,-1.6108,-0.8000,10,50.0000,False,True,True,True,False
2025-06,1375223.0300,12.7523,-0.8000,-0.8000,12,75.0000,True,True,True,True,True
2025-07,1399102.2000,1.7364,-1.5936,-0.8000,11,54.5455,False,True,True,True,False
2025-08,1403562.1800,0.3188,-3.9365,-0.8000,10,30.0000,False,True,True,True,False
2025-09,1515884.0700,8.0026,-1.1049,-0.8000,10,60.0000,True,True,True,True,True
2025-10,1678979.0500,10.7591,-1.5936,-0.8000,11,72.7273,True,True,True,True,True
2025-11,1732791.2000,3.2051,-1.7474,-0.8000,11,63.6364,True,True,True,True,True
2025-12,1866201.7900,7.6992,-1.5936,-0.8000,20,50.0000,True,True,True,True,True
2026-01,2116936.1000,13.4355,-0.8000,-0.8000,13,84.6154,True,True,True,True,True
2026-02,2287258.7300,8.0457,0.0000,0.0000,10,100.0000,True,True,True,True,True
2026-03,2392391.3100,4.5964,-0.8000,-0.8000,8,62.5000,True,True,True,True,True
2026-04,2402118.9100,0.4066,-0.8000,-0.8000,2,50.0000,False,True,True,False,False
2026-05,2402118.9100,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False
