entry_time,exit_time,direction,pnl_abs,win
2016-01-17 23:00:00,2016-01-18 01:00:00,L,269.8686261188315,True
2016-01-18 09:00:00,2016-01-18 12:00:00,L,364.1637882369072,True
2016-01-18 15:00:00,2016-01-18 17:00:00,L,121.85117495565684,True
2016-01-19 12:00:00,2016-01-19 16:00:00,L,826.9466131893006,True
2016-01-19 21:00:00,2016-01-20 00:00:00,L,225.2491910433726,True
2016-01-21 11:00:00,2016-01-21 13:00:00,L,-509.04039696772037,False
2016-01-21 18:00:00,2016-01-21 20:00:00,L,1313.7682854203263,True
2016-01-22 08:00:00,2016-01-22 09:00:00,L,-513.0640364099835,False
2016-01-22 14:00:00,2016-01-22 15:00:00,L,2552.493581139668,True
2016-01-22 21:00:00,2016-01-25 02:00:00,L,828.8592151136021,True
2016-01-25 20:00:00,2016-01-26 04:00:00,L,2681.70328485998,True
2016-01-26 12:00:00,2016-01-26 15:00:00,L,823.4902456326637,True
2016-01-27 08:00:00,2016-01-27 12:00:00,L,-40.27314601689037,False
2016-01-27 15:00:00,2016-01-27 18:00:00,L,233.8451351257002,True
2016-01-28 08:00:00,2016-01-28 12:00:00,L,1475.2132216121206,True
2016-01-28 19:00:00,2016-01-29 00:00:00,L,-523.2899149937249,False
2016-01-29 08:00:00,2016-01-29 12:00:00,L,-469.57303063195457,False
2016-02-01 13:00:00,2016-02-01 21:00:00,L,2389.3972680419724,True
2016-02-02 12:00:00,2016-02-02 14:00:00,L,1329.541921837802,True
2016-02-03 09:00:00,2016-02-03 15:00:00,L,2424.269598684178,True
2016-02-03 20:00:00,2016-02-03 23:00:00,L,943.5352661111214,True
2016-02-05 09:00:00,2016-02-05 12:00:00,L,1266.6520135050957,True
2016-02-05 15:00:00,2016-02-05 17:00:00,L,1309.1441033489823,True
2016-02-09 09:00:00,2016-02-09 12:00:00,L,736.6069098229331,True
2016-02-09 16:00:00,2016-02-09 20:00:00,L,-600.3067945938998,False
2016-02-12 14:00:00,2016-02-12 16:00:00,L,404.17708947515223,True
2016-02-19 11:00:00,2016-02-19 16:00:00,L,1816.5278043032797,True
2016-02-23 13:00:00,2016-02-23 15:00:00,L,610.6537691602697,True
2016-02-24 21:00:00,2016-02-25 00:00:00,L,-611.4620539356238,False
2016-02-25 11:00:00,2016-02-25 12:00:00,L,-608.4047436659456,False
2016-02-25 20:00:00,2016-02-25 21:00:00,L,-605.3627199476159,False
2016-02-26 09:00:00,2016-02-26 11:00:00,L,551.0216262821721,True
2016-02-29 16:00:00,2016-02-29 19:00:00,L,519.9790691697565,True
2016-03-01 08:00:00,2016-03-01 10:00:00,L,498.59332706170886,True
2016-03-01 17:00:00,2016-03-01 20:00:00,L,1077.3203896132322,True
2016-03-02 20:00:00,2016-03-03 01:00:00,L,-122.19029207167735,False
2016-03-03 14:00:00,2016-03-03 15:00:00,L,3074.797634740769,True
2016-03-04 19:00:00,2016-03-06 23:00:00,L,-340.93978189804386,False
2016-03-07 15:00:00,2016-03-07 17:00:00,L,-628.6288162123674,False
2016-03-08 17:00:00,2016-03-08 20:00:00,L,-625.4856721313056,False
2016-03-16 18:00:00,2016-03-16 19:00:00,L,3111.791218853245,True
2016-03-17 16:00:00,2016-03-17 19:00:00,L,-637.9171998649152,False
2016-03-18 09:00:00,2016-03-18 14:00:00,L,-634.7276138655907,False
2016-03-18 20:00:00,2016-03-20 23:00:00,L,735.7572557629999,True
2016-03-23 19:00:00,2016-03-24 01:00:00,S,872.4240352539546,True
2016-03-24 12:00:00,2016-03-24 13:00:00,S,-639.5948822513475,False
2016-03-31 17:00:00,2016-03-31 23:00:00,L,-197.0952564937476,False
2016-04-01 19:00:00,2016-04-01 20:00:00,S,-635.4114315576221,False
2016-04-04 14:00:00,2016-04-04 18:00:00,S,210.54946378463126,True
2016-04-05 19:00:00,2016-04-05 23:00:00,L,345.66582194986637,True
2016-04-06 20:00:00,2016-04-06 23:00:00,S,-635.0154508285065,False
