month_end,equity_end,return_pct,max_dd_pct,worst_day_pct,n_trades,wr_pct,obj_m,obj_dd,obj_wd,obj_tpm,passes
2017-12,260720.8900,6.7530,-1.4925,-0.5000,13,53.8462,True,True,True,True,True
2018-01,280510.4200,7.5903,-1.9850,-0.5000,23,52.1739,True,True,True,True,True
2018-02,279027.5100,-0.5286,-3.2865,-0.9975,20,35.0000,False,True,True,True,False
2018-03,309401.7400,10.8857,-1.9850,-0.9975,22,59.0909,True,True,True,True,True
2018-04,300364.3600,-2.9209,-3.0150,-0.9975,12,25.0000,False,True,True,True,False
2018-05,291531.9600,-2.9406,-2.9406,-0.5000,9,22.2222,False,True,True,True,False
2018-06,296402.6100,1.6707,-1.6175,-0.5000,17,47.0588,False,True,True,True,False
2018-07,318677.5400,7.5151,-1.4925,-0.5000,18,50.0000,True,True,True,True,True
2018-08,321753.1100,0.9651,-0.9975,-0.9975,14,57.1429,False,True,True,True,False
2018-09,328719.9200,2.1653,-1.6098,-0.8355,15,46.6667,True,True,True,True,True
2018-10,359787.9700,9.4512,-2.1758,-0.9975,32,56.2500,True,True,True,True,True
2018-11,358035.0700,-0.4872,-3.4178,-0.9975,13,38.4615,False,True,True,True,False
2018-12,382415.2800,6.8094,-1.7464,-0.5000,21,61.9048,True,True,True,True,True
2019-01,375973.8300,-1.6844,-2.4384,-0.9975,18,38.8889,False,True,True,True,False
2019-02,379614.6200,0.9684,-3.0588,-0.5000,13,38.4615,False,True,True,True,False
2019-03,395819.9700,4.2689,-1.0180,-0.9975,14,50.0000,True,True,True,True,True
2019-04,408516.2900,3.2076,-3.1511,-1.4925,21,47.6190,True,True,True,True,True
2019-05,400888.8700,-1.8671,-1.8671,-0.5199,17,41.1765,False,True,True,True,False
2019-06,418265.1100,4.3344,-0.9975,-0.5000,16,68.7500,True,True,True,True,True
2019-07,428443.0900,2.4334,-0.9975,-0.5000,9,44.4444,True,True,True,True,True
2019-08,462324.9300,7.9081,-1.4925,-0.9975,22,54.5455,True,True,True,True,True
2019-09,470366.0400,1.7393,-1.9522,-0.5000,16,37.5000,False,True,True,True,False
2019-10,494980.7900,5.2331,-1.6459,-0.9975,19,47.3684,True,True,True,True,True
2019-11,502361.1900,1.4910,-1.9850,-0.5000,23,47.8261,False,True,True,True,False
2019-12,544211.8800,8.3308,-0.9975,-0.9975,20,55.0000,True,True,True,True,True
2020-01,591783.1400,8.7413,-0.9975,-0.5000,15,53.3333,True,True,True,True,True
2020-02,658262.4500,11.2337,-0.9975,-0.5530,18,61.1111,True,True,True,True,True
2020-03,713910.2900,8.4537,-0.9975,-0.5000,20,65.0000,True,True,True,True,True
2020-04,722606.0500,1.2180,-0.9975,-0.5000,15,60.0000,False,True,True,True,False
2020-05,736709.2600,1.9517,-0.7579,-0.7579,8,62.5000,False,True,True,True,False
2020-06,746689.1300,1.3547,-2.3823,-0.9718,19,31.5789,False,True,True,True,False
2020-07,811885.3600,8.7314,-1.0006,-0.5031,17,64.7059,True,True,True,True,True
2020-08,827422.6800,1.9137,-1.3016,-0.5000,21,61.9048,False,True,True,True,False
2020-09,884098.8900,6.8497,-1.2598,-0.9975,25,48.0000,True,True,True,True,True
2020-10,898448.1700,1.6230,-1.6688,-0.9975,20,50.0000,False,True,True,True,False
2020-11,964588.3600,7.3616,-1.1626,-0.6660,19,57.8947,True,True,True,True,True
2020-12,1057346.8300,9.6164,-1.9850,-0.9975,21,71.4286,True,True,True,True,True
2021-01,1080011.9400,2.1436,-1.9331,-0.7905,19,47.3684,True,True,True,True,True
2021-02,1116693.9900,3.3964,-1.9184,-0.9302,14,50.0000,True,True,True,True,True
2021-03,1183750.7200,6.0049,-1.0493,-0.8610,17,52.9412,True,True,True,True,True
2021-04,1230979.7000,3.9898,-0.9975,-0.5000,15,53.3333,True,True,True,True,True
2021-05,1233156.2300,0.1768,-2.9244,-0.9975,21,42.8571,False,True,True,True,False
2021-06,1245943.8500,1.0370,-1.0476,-0.5000,17,64.7059,False,True,True,True,False
2021-07,1268248.8600,1.7902,-1.0040,-0.5000,14,50.0000,False,True,True,True,False
2021-08,1281038.8900,1.0085,-2.3147,-0.5000,12,33.3333,False,True,True,True,False
2021-09,1397178.6700,9.0661,-0.9975,-0.9975,20,60.0000,True,True,True,True,True
2021-10,1460483.6100,4.5309,-1.1315,-0.5000,15,60.0000,True,True,True,True,True
2021-11,1602778.3400,9.7430,-0.9975,-0.5000,24,62.5000,True,True,True,True,True
2021-12,1633311.9400,1.9050,-0.9975,-0.5000,12,50.0000,False,True,True,True,False
2022-01,1668196.7100,2.1358,-2.0539,-1.1746,25,36.0000,True,True,True,True,True
2022-02,1713206.9700,2.6981,-1.4925,-0.5000,15,53.3333,True,True,True,True,True
2022-03,1790378.2800,4.5045,-0.6266,-0.5000,18,66.6667,True,True,True,True,True
2022-04,2011496.7400,12.3504,-0.9975,-0.5000,23,65.2174,True,True,True,True,True
2022-05,2047154.2300,1.7727,-0.5949,-0.5000,7,57.1429,False,True,True,True,False
2022-06,2192105.6200,7.0806,-0.8842,-0.5058,15,53.3333,True,True,True,True,True
2022-07,2453209.0500,11.9111,-0.9975,-0.5000,23,69.5652,True,True,True,True,True
2022-08,2529928.9500,3.1273,-1.4925,-0.5000,19,52.6316,True,True,True,True,True
2022-09,2638275.5100,4.2826,-1.9197,-0.9975,13,46.1538,True,True,True,True,True
2022-10,2829941.4600,7.2648,-1.3184,-0.9975,23,47.8261,True,True,True,True,True
2022-11,3115933.8000,10.1059,-1.5190,-0.5000,17,58.8235,True,True,True,True,True
2022-12,3164846.1600,1.5697,-1.4925,-0.5000,17,47.0588,False,True,True,True,False
2023-01,3241055.0400,2.4080,-1.5867,-0.9975,20,50.0000,True,True,True,True,True
2023-02,3556427.3200,9.7305,-1.6617,-0.6709,25,56.0000,True,True,True,True,True
2023-03,3632893.9400,2.1501,-1.7725,-0.8252,18,44.4444,True,True,True,True,True
2023-04,3559691.6600,-2.0150,-2.7238,-0.9975,11,36.3636,False,True,True,True,False
2023-05,3695805.8900,3.8238,-0.9975,-0.5000,12,58.3333,True,True,True,True,True
2023-06,3829957.9100,3.6298,-1.3844,-0.9975,15,53.3333,True,True,True,True,True
2023-07,4264629.7400,11.3493,-0.5000,-0.5000,16,62.5000,True,True,True,True,True
2023-08,4411839.9700,3.4519,-1.4925,-0.9975,20,50.0000,True,True,True,True,True
2023-09,4695047.7300,6.4193,-2.1479,-0.9975,20,40.0000,True,True,True,True,True
2023-10,4876187.7900,3.8581,-2.2485,-1.0994,22,45.4545,True,True,True,True,True
2023-11,4937196.9800,1.2512,-2.6567,-0.9975,13,30.7692,False,True,True,True,False
2023-12,5105542.7700,3.4097,-3.8467,-1.1666,21,38.0952,True,True,True,True,True
2024-01,5230188.2200,2.4414,-2.7025,-1.0722,20,40.0000,True,True,True,True,True
2024-02,5524869.7100,5.6342,-1.4925,-0.8687,21,47.6190,True,True,True,True,True
2024-03,5737643.4600,3.8512,-2.4751,-0.5000,12,41.6667,True,True,True,True,True
2024-04,6062693.5000,5.6652,-1.4404,-0.5000,23,52.1739,True,True,True,True,True
2024-05,6502694.9400,7.2575,-2.8343,-1.4925,23,47.8261,True,True,True,True,True
2024-06,7143778.6400,9.8587,-0.9975,-0.9975,18,55.5556,True,True,True,True,True
2024-07,7741584.2700,8.3682,-1.4925,-0.9975,26,50.0000,True,True,True,True,True
2024-08,8124624.0700,4.9478,-1.5631,-0.9975,25,52.0000,True,True,True,True,True
2024-09,8583096.0700,5.6430,-2.5534,-0.9975,31,45.1613,True,True,True,True,True
2024-10,8644594.6100,0.7165,-2.4355,-0.9975,20,40.0000,False,True,True,True,False
2024-11,8793205.3800,1.7191,-2.8655,-0.9975,17,35.2941,False,True,True,True,False
2024-12,9246219.6600,5.1519,-2.5418,-0.8226,27,48.1481,True,True,True,True,True
2025-01,9439042.0900,2.0854,-2.7575,-1.1068,34,50.0000,True,True,True,True,True
2025-02,9861897.1800,4.4799,-1.9850,-0.9975,27,55.5556,True,True,True,True,True
2025-03,11650933.8400,18.1409,-0.9975,-0.9975,25,76.0000,True,True,True,True,True
2025-04,12328082.9800,5.8120,-1.9850,-1.4925,22,59.0909,True,True,True,True,True
2025-05,12274638.7600,-0.4335,-2.3738,-1.4925,21,38.0952,False,True,True,True,False
2025-06,12251323.6100,-0.1899,-3.6646,-0.9975,22,45.4545,False,True,True,True,False
2025-07,13735195.8000,12.1119,-1.8330,-0.8439,30,66.6667,True,True,True,True,True
2025-08,16076803.2400,17.0482,-1.6496,-0.9975,32,65.6250,True,True,True,True,True
2025-09,17646511.0400,9.7638,-0.9975,-0.5000,36,63.8889,True,True,True,True,True
2025-10,18830268.9800,6.7082,-1.9850,-1.4925,23,56.5217,True,True,True,True,True
2025-11,20728660.1900,10.0816,-1.3282,-0.9975,24,54.1667,True,True,True,True,True
2025-12,22207169.1300,7.1327,-1.5623,-0.9975,32,56.2500,True,True,True,True,True
2026-01,26077890.6000,17.4301,-0.9975,-0.9975,30,70.0000,True,True,True,True,True
2026-02,26529261.6000,1.7309,-1.9850,-1.4925,24,50.0000,False,True,True,True,False
2026-03,27474193.2900,3.5618,-2.9627,-0.9975,19,47.3684,True,True,True,True,True
2026-04,28463609.0100,3.6013,-1.8972,-0.5000,24,54.1667,True,True,True,True,True
2026-05,28213841.7600,-0.8775,-1.0210,-0.5000,6,33.3333,False,True,True,False,False
