month_end,equity_end,return_pct,max_dd_pct,worst_day_pct,n_trades,wr_pct,obj_m,obj_dd,obj_wd,obj_tpm,passes,tf
2018-12,382415.2800,6.8094,-1.7464,-0.5000,21,61.9048,True,True,True,True,True,1H
2019-01,375973.8300,-1.6844,-2.4384,-0.9975,18,38.8889,False,True,True,True,False,1H
2019-02,379614.6200,0.9684,-3.0588,-0.5000,13,38.4615,False,True,True,True,False,1H
2019-03,395819.9700,4.2689,-1.0180,-0.9975,14,50.0000,True,True,True,True,True,1H
2019-04,408516.2900,3.2076,-3.1511,-1.4925,21,47.6190,True,True,True,True,True,1H
2019-05,400888.8700,-1.8671,-1.8671,-0.5199,17,41.1765,False,True,True,True,False,1H
2019-06,418265.1100,4.3344,-0.9975,-0.5000,16,68.7500,True,True,True,True,True,1H
2019-07,428443.0900,2.4334,-0.9975,-0.5000,9,44.4444,True,True,True,True,True,1H
2019-08,462324.9300,7.9081,-1.4925,-0.9975,22,54.5455,True,True,True,True,True,1H
2019-09,470366.0400,1.7393,-1.9522,-0.5000,16,37.5000,False,True,True,True,False,1H
2019-10,494980.7900,5.2331,-1.6459,-0.9975,19,47.3684,True,True,True,True,True,1H
2019-11,502361.1900,1.4910,-1.9850,-0.5000,23,47.8261,False,True,True,True,False,1H
2019-12,544211.8800,8.3308,-0.9975,-0.9975,20,55.0000,True,True,True,True,True,1H
2020-01,591783.1400,8.7413,-0.9975,-0.5000,15,53.3333,True,True,True,True,True,1H
2020-02,658262.4500,11.2337,-0.9975,-0.5530,18,61.1111,True,True,True,True,True,1H
2020-03,713910.2900,8.4537,-0.9975,-0.5000,20,65.0000,True,True,True,True,True,1H
2020-04,722606.0500,1.2180,-0.9975,-0.5000,15,60.0000,False,True,True,True,False,1H
2020-05,736709.2600,1.9517,-0.7579,-0.7579,8,62.5000,False,True,True,True,False,1H
2020-06,746689.1300,1.3547,-2.3823,-0.9718,19,31.5789,False,True,True,True,False,1H
2020-07,811885.3600,8.7314,-1.0006,-0.5031,17,64.7059,True,True,True,True,True,1H
2020-08,827422.6800,1.9137,-1.3016,-0.5000,21,61.9048,False,True,True,True,False,1H
2020-09,884098.8900,6.8497,-1.2598,-0.9975,25,48.0000,True,True,True,True,True,1H
2020-10,898448.1700,1.6230,-1.6688,-0.9975,20,50.0000,False,True,True,True,False,1H
2020-11,964588.3600,7.3616,-1.1626,-0.6660,19,57.8947,True,True,True,True,True,1H
2020-12,1057346.8300,9.6164,-1.9850,-0.9975,21,71.4286,True,True,True,True,True,1H
2021-01,1080011.9400,2.1436,-1.9331,-0.7905,19,47.3684,True,True,True,True,True,1H
2021-02,1116693.9900,3.3964,-1.9184,-0.9302,14,50.0000,True,True,True,True,True,1H
2021-03,1183750.7200,6.0049,-1.0493,-0.8610,17,52.9412,True,True,True,True,True,1H
2021-04,1230979.7000,3.9898,-0.9975,-0.5000,15,53.3333,True,True,True,True,True,1H
2021-05,1233156.2300,0.1768,-2.9244,-0.9975,21,42.8571,False,True,True,True,False,1H
2021-06,1245943.8500,1.0370,-1.0476,-0.5000,17,64.7059,False,True,True,True,False,1H
2021-07,1268248.8600,1.7902,-1.0040,-0.5000,14,50.0000,False,True,True,True,False,1H
2021-08,1281038.8900,1.0085,-2.3147,-0.5000,12,33.3333,False,True,True,True,False,1H
2021-09,1397178.6700,9.0661,-0.9975,-0.9975,20,60.0000,True,True,True,True,True,1H
2021-10,1460483.6100,4.5309,-1.1315,-0.5000,15,60.0000,True,True,True,True,True,1H
2021-11,1602778.3400,9.7430,-0.9975,-0.5000,24,62.5000,True,True,True,True,True,1H
2021-12,1633311.9400,1.9050,-0.9975,-0.5000,12,50.0000,False,True,True,True,False,1H
2022-01,1668196.7100,2.1358,-2.0539,-1.1746,25,36.0000,True,True,True,True,True,1H
2022-02,1713206.9700,2.6981,-1.4925,-0.5000,15,53.3333,True,True,True,True,True,1H
2022-03,1790378.2800,4.5045,-0.6266,-0.5000,18,66.6667,True,True,True,True,True,1H
2022-04,2011496.7400,12.3504,-0.9975,-0.5000,23,65.2174,True,True,True,True,True,1H
2022-05,2047154.2300,1.7727,-0.5949,-0.5000,7,57.1429,False,True,True,True,False,1H
2022-06,2192105.6200,7.0806,-0.8842,-0.5058,15,53.3333,True,True,True,True,True,1H
2022-07,2453209.0500,11.9111,-0.9975,-0.5000,23,69.5652,True,True,True,True,True,1H
2022-08,2529928.9500,3.1273,-1.4925,-0.5000,19,52.6316,True,True,True,True,True,1H
2022-09,2638275.5100,4.2826,-1.9197,-0.9975,13,46.1538,True,True,True,True,True,1H
2022-10,2829941.4600,7.2648,-1.3184,-0.9975,23,47.8261,True,True,True,True,True,1H
2022-11,3115933.8000,10.1059,-1.5190,-0.5000,17,58.8235,True,True,True,True,True,1H
2022-12,3164846.1600,1.5697,-1.4925,-0.5000,17,47.0588,False,True,True,True,False,1H
2023-01,3241055.0400,2.4080,-1.5867,-0.9975,20,50.0000,True,True,True,True,True,1H
2023-02,3556427.3200,9.7305,-1.6617,-0.6709,25,56.0000,True,True,True,True,True,1H
2023-03,3632893.9400,2.1501,-1.7725,-0.8252,18,44.4444,True,True,True,True,True,1H
2023-04,3559691.6600,-2.0150,-2.7238,-0.9975,11,36.3636,False,True,True,True,False,1H
2023-05,3695805.8900,3.8238,-0.9975,-0.5000,12,58.3333,True,True,True,True,True,1H
2023-06,3829957.9100,3.6298,-1.3844,-0.9975,15,53.3333,True,True,True,True,True,1H
2023-07,4264629.7400,11.3493,-0.5000,-0.5000,16,62.5000,True,True,True,True,True,1H
2023-08,4411839.9700,3.4519,-1.4925,-0.9975,20,50.0000,True,True,True,True,True,1H
2023-09,4695047.7300,6.4193,-2.1479,-0.9975,20,40.0000,True,True,True,True,True,1H
2023-10,4876187.7900,3.8581,-2.2485,-1.0994,22,45.4545,True,True,True,True,True,1H
2023-11,4937196.9800,1.2512,-2.6567,-0.9975,13,30.7692,False,True,True,True,False,1H
2023-12,5105542.7700,3.4097,-3.8467,-1.1666,21,38.0952,True,True,True,True,True,1H
2024-01,5230188.2200,2.4414,-2.7025,-1.0722,20,40.0000,True,True,True,True,True,1H
2024-02,5524869.7100,5.6342,-1.4925,-0.8687,21,47.6190,True,True,True,True,True,1H
2024-03,5737643.4600,3.8512,-2.4751,-0.5000,12,41.6667,True,True,True,True,True,1H
2024-04,6062693.5000,5.6652,-1.4404,-0.5000,23,52.1739,True,True,True,True,True,1H
2024-05,6502694.9400,7.2575,-2.8343,-1.4925,23,47.8261,True,True,True,True,True,1H
2024-06,7143778.6400,9.8587,-0.9975,-0.9975,18,55.5556,True,True,True,True,True,1H
2024-07,7741584.2700,8.3682,-1.4925,-0.9975,26,50.0000,True,True,True,True,True,1H
2024-08,8124624.0700,4.9478,-1.5631,-0.9975,25,52.0000,True,True,True,True,True,1H
2024-09,8583096.0700,5.6430,-2.5534,-0.9975,31,45.1613,True,True,True,True,True,1H
2024-10,8644594.6100,0.7165,-2.4355,-0.9975,20,40.0000,False,True,True,True,False,1H
2024-11,8793205.3800,1.7191,-2.8655,-0.9975,17,35.2941,False,True,True,True,False,1H
2024-12,9246219.6600,5.1519,-2.5418,-0.8226,27,48.1481,True,True,True,True,True,1H
2025-01,9439042.0900,2.0854,-2.7575,-1.1068,34,50.0000,True,True,True,True,True,1H
2025-02,9861897.1800,4.4799,-1.9850,-0.9975,27,55.5556,True,True,True,True,True,1H
2025-03,11650933.8400,18.1409,-0.9975,-0.9975,25,76.0000,True,True,True,True,True,1H
2025-04,12328082.9800,5.8120,-1.9850,-1.4925,22,59.0909,True,True,True,True,True,1H
2025-05,12274638.7600,-0.4335,-2.3738,-1.4925,21,38.0952,False,True,True,True,False,1H
2025-06,12251323.6100,-0.1899,-3.6646,-0.9975,22,45.4545,False,True,True,True,False,1H
2025-07,13735195.8000,12.1119,-1.8330,-0.8439,30,66.6667,True,True,True,True,True,1H
2025-08,16076803.2400,17.0482,-1.6496,-0.9975,32,65.6250,True,True,True,True,True,1H
2025-09,17646511.0400,9.7638,-0.9975,-0.5000,36,63.8889,True,True,True,True,True,1H
2025-10,18830268.9800,6.7082,-1.9850,-1.4925,23,56.5217,True,True,True,True,True,1H
2025-11,20728660.1900,10.0816,-1.3282,-0.9975,24,54.1667,True,True,True,True,True,1H
2025-12,22207169.1300,7.1327,-1.5623,-0.9975,32,56.2500,True,True,True,True,True,1H
2026-01,26077890.6000,17.4301,-0.9975,-0.9975,30,70.0000,True,True,True,True,True,1H
2026-02,26529261.6000,1.7309,-1.9850,-1.4925,24,50.0000,False,True,True,True,False,1H
2026-03,27474193.2900,3.5618,-2.9627,-0.9975,19,47.3684,True,True,True,True,True,1H
2026-04,28463609.0100,3.6013,-1.8972,-0.5000,24,54.1667,True,True,True,True,True,1H
2026-05,28213841.7600,-0.8775,-1.0210,-0.5000,6,33.3333,False,True,True,False,False,1H
2016-01,97284.3600,-2.7156,-2.9627,-0.9975,7,14.2857,False,True,True,True,False,2H
2016-02,102186.2000,5.0387,-1.4925,-0.5000,10,70.0000,True,True,True,True,True,2H
2016-03,103375.8800,1.1642,-1.3956,-0.5000,13,38.4615,False,True,True,True,False,2H
2016-04,101123.9500,-2.1784,-2.6843,-0.9975,16,31.2500,False,True,True,True,False,2H
2016-05,102216.0800,1.0800,-1.9850,-0.5099,12,41.6667,False,True,True,True,False,2H
2016-06,107831.8800,5.4940,-1.0516,-0.5544,18,55.5556,True,True,True,True,True,2H
2016-07,111454.9400,3.3599,-0.9975,-0.5000,7,57.1429,True,True,True,True,True,2H
2016-08,114312.7300,2.5641,-1.4925,-0.5000,15,53.3333,True,True,True,True,True,2H
2016-09,122591.1400,7.2419,-2.4751,-0.9975,19,52.6316,True,True,True,True,True,2H
2016-10,120961.9100,-1.3290,-1.8965,-0.8148,13,30.7692,False,True,True,True,False,2H
2016-11,124166.5700,2.6493,-1.0204,-0.9975,12,50.0000,True,True,True,True,True,2H
2016-12,123762.3400,-0.3256,-1.5296,-0.5000,14,35.7143,False,True,True,True,False,2H
2017-01,123129.9500,-0.5110,-1.0971,-0.5000,6,33.3333,False,True,True,False,False,2H
2017-02,128047.7400,3.9940,-1.4925,-0.5000,11,54.5455,True,True,True,True,True,2H
2017-03,133912.9600,4.5805,-1.9850,-0.9975,14,57.1429,True,True,True,True,True,2H
2017-04,136677.8300,2.0647,-1.1128,-0.5000,10,50.0000,True,True,True,True,True,2H
2017-05,139503.8900,2.0677,-1.5679,-0.9975,15,46.6667,True,True,True,True,True,2H
2017-06,134288.5400,-3.7385,-3.7385,-0.9975,10,10.0000,False,True,True,True,False,2H
2017-07,133038.2600,-0.9310,-1.9850,-0.9975,13,30.7692,False,True,True,True,False,2H
2017-08,137079.9400,3.0380,-0.9975,-0.9832,11,45.4545,True,True,True,True,True,2H
2017-09,137603.3100,0.3818,-1.4925,-0.5000,11,36.3636,False,True,True,True,False,2H
2017-10,139680.8200,1.5098,-1.4925,-0.5000,12,58.3333,False,True,True,True,False,2H
2017-11,140641.3200,0.6876,-1.9360,-0.5000,11,45.4545,False,True,True,True,False,2H
2017-12,146949.5600,4.4853,-0.5000,-0.5000,8,75.0000,True,True,True,True,True,2H
2018-01,149124.2600,1.4799,-1.4925,-0.5000,8,37.5000,False,True,True,True,False,2H
2018-02,148047.7300,-0.7219,-2.4751,-0.9975,11,36.3636,False,True,True,True,False,2H
2018-03,147555.1300,-0.3327,-1.3944,-0.9975,9,44.4444,False,True,True,True,False,2H
2018-04,151924.9000,2.9614,-1.2044,-0.5000,10,60.0000,True,True,True,True,True,2H
2018-05,151019.5900,-0.5959,-1.4925,-0.5000,8,37.5000,False,True,True,True,False,2H
2018-06,159382.6000,5.5377,-1.9850,-0.9975,14,57.1429,True,True,True,True,True,2H
2018-07,166390.3800,4.3968,-0.6823,-0.5000,12,66.6667,True,True,True,True,True,2H
2018-08,174021.7200,4.5864,-0.7455,-0.5000,8,50.0000,True,True,True,True,True,2H
2018-09,173312.4100,-0.4076,-1.9850,-0.5000,12,50.0000,False,True,True,True,False,2H
2018-10,183324.6700,5.7770,-1.9850,-0.9975,16,56.2500,True,True,True,True,True,2H
2018-11,192224.1800,4.8545,-0.9975,-0.5000,10,60.0000,True,True,True,True,True,2H
2018-12,200039.9900,4.0660,-1.4925,-0.9975,13,53.8462,True,True,True,True,True,2H
2019-01,204412.6700,2.1859,-0.9975,-0.5000,10,60.0000,True,True,True,True,True,2H
2019-02,201062.0100,-1.6392,-2.1499,-0.5000,9,22.2222,False,True,True,True,False,2H
2019-03,205089.4500,2.0031,-2.5187,-1.4925,13,53.8462,True,True,True,True,True,2H
2019-04,207143.2400,1.0014,-1.9611,-0.5000,15,40.0000,False,True,True,True,False,2H
2019-05,209419.4200,1.0988,-0.9975,-0.5000,12,50.0000,False,True,True,True,False,2H
2019-06,205711.9600,-1.7704,-2.7245,-0.8870,12,33.3333,False,True,True,True,False,2H
2019-07,206718.0300,0.4891,-0.9975,-0.5815,11,54.5455,False,True,True,True,False,2H
2019-08,207569.0700,0.4117,-1.2932,-0.5000,9,44.4444,False,True,True,True,False,2H
2019-09,211981.5700,2.1258,-1.4925,-0.5000,10,40.0000,True,True,True,True,True,2H
2019-10,220535.9200,4.0354,-0.6224,-0.5000,14,64.2857,True,True,True,True,True,2H
2019-11,221061.4500,0.2383,-2.4751,-1.4925,13,30.7692,False,True,True,True,False,2H
2019-12,234885.6500,6.2536,-1.4925,-0.9975,16,56.2500,True,True,True,True,True,2H
2020-01,241890.6200,2.9823,-1.0117,-0.5000,12,50.0000,True,True,True,True,True,2H
2020-02,242240.6300,0.1447,-0.5000,-0.5000,6,50.0000,False,True,True,False,False,2H
2020-03,251349.0400,3.7601,-1.0476,-0.9975,15,53.3333,True,True,True,True,True,2H
2020-04,258785.3200,2.9585,-0.9975,-0.5000,12,50.0000,True,True,True,True,True,2H
2020-05,261452.0600,1.0305,-0.0439,-0.0439,3,66.6667,False,True,True,False,False,2H
2020-06,254709.4700,-2.5789,-4.5350,-0.9975,15,26.6667,False,True,True,True,False,2H
2020-07,261885.5400,2.8174,-0.9975,-0.5000,8,62.5000,True,True,True,True,True,2H
2020-08,260790.4100,-0.4182,-1.9850,-0.5000,11,36.3636,False,True,True,True,False,2H
2020-09,255007.7600,-2.2174,-3.0154,-0.8594,20,30.0000,False,True,True,True,False,2H
2020-10,258585.4600,1.4030,-1.4705,-0.5000,12,50.0000,False,True,True,True,False,2H
2020-11,263255.7000,1.8061,-1.5380,-0.5000,15,40.0000,False,True,True,True,False,2H
2020-12,275188.9100,4.5329,-0.8321,-0.5000,11,45.4545,True,True,True,True,True,2H
2021-01,291875.0100,6.0635,-0.9975,-0.5000,21,57.1429,True,True,True,True,True,2H
2021-02,292309.9100,0.1490,-1.7792,-0.5000,10,50.0000,False,True,True,True,False,2H
2021-03,289269.7800,-1.0400,-1.9850,-0.5000,7,42.8571,False,True,True,True,False,2H
2021-04,289969.9000,0.2420,-1.4925,-0.5000,5,40.0000,False,True,True,False,False,2H
2021-05,289732.7800,-0.0818,-1.0847,-0.5000,12,50.0000,False,True,True,True,False,2H
2021-06,294337.5000,1.5893,-1.9850,-0.9975,20,35.0000,False,True,True,True,False,2H
2021-07,300159.0900,1.9779,-0.9975,-0.5000,12,58.3333,False,True,True,True,False,2H
2021-08,299312.3400,-0.2821,-2.2672,-0.5000,13,46.1538,False,True,True,True,False,2H
2021-09,310460.8000,3.7247,-1.3754,-0.5000,17,41.1765,True,True,True,True,True,2H
2021-10,314846.0900,1.4125,-0.9975,-0.9975,9,55.5556,False,True,True,True,False,2H
2021-11,326852.3900,3.8134,-1.4925,-0.9975,17,52.9412,True,True,True,True,True,2H
2021-12,333481.4400,2.0281,-0.9582,-0.5000,8,50.0000,True,True,True,True,True,2H
2022-01,354140.0900,6.1948,-1.4925,-0.9975,17,52.9412,True,True,True,True,True,2H
2022-02,353030.8000,-0.3132,-0.6333,-0.5000,5,60.0000,False,True,True,False,False,2H
2022-03,354116.3800,0.3075,-1.4925,-0.5000,14,35.7143,False,True,True,True,False,2H
2022-04,346268.4600,-2.2162,-3.0236,-0.9975,15,33.3333,False,True,True,True,False,2H
2022-05,344851.4700,-0.4092,-1.3871,-0.5000,10,40.0000,False,True,True,True,False,2H
2022-06,364398.2200,5.6682,-0.5382,-0.5000,12,66.6667,True,True,True,True,True,2H
2022-07,361032.6500,-0.9236,-2.1924,-0.9975,13,23.0769,False,True,True,True,False,2H
2022-08,388782.2000,7.6862,-0.5000,-0.5000,15,73.3333,True,True,True,True,True,2H
2022-09,385368.5600,-0.8780,-2.2588,-0.5000,11,45.4545,False,True,True,True,False,2H
2022-10,400294.4500,3.8731,-1.4925,-0.9975,11,54.5455,True,True,True,True,True,2H
2022-11,414467.4600,3.5406,-1.3694,-0.5000,13,53.8462,True,True,True,True,True,2H
2022-12,403557.2700,-2.6323,-2.6323,-0.5000,7,14.2857,False,True,True,True,False,2H
2023-01,430565.1500,6.6925,-1.3273,-0.8315,15,60.0000,True,True,True,True,True,2H
2023-02,447949.6700,4.0376,-1.0968,-0.9975,15,53.3333,True,True,True,True,True,2H
2023-03,457909.3300,2.2234,-0.9975,-0.9975,12,50.0000,True,True,True,True,True,2H
2023-04,460649.7700,0.5985,-0.8306,-0.5000,6,50.0000,False,True,True,False,False,2H
2023-05,465733.8600,1.1037,-1.9557,-0.9975,13,46.1538,False,True,True,True,False,2H
2023-06,488431.0900,4.8734,-0.9975,-0.5000,13,69.2308,True,True,True,True,True,2H
2023-07,492393.1600,0.8112,-0.5580,-0.5000,7,42.8571,False,True,True,True,False,2H
2023-08,520088.3700,5.6246,-1.4925,-0.9975,15,46.6667,True,True,True,True,True,2H
2023-09,570198.8100,9.6350,-0.6722,-0.1731,19,73.6842,True,True,True,True,True,2H
2023-10,586870.4200,2.9238,-0.9975,-0.5000,13,69.2308,True,True,True,True,True,2H
2023-11,590146.0500,0.5582,-0.9975,-0.9975,8,50.0000,False,True,True,True,False,2H
2023-12,589341.9300,-0.1363,-1.6121,-0.9975,16,43.7500,False,True,True,True,False,2H
2024-01,613520.8100,4.1027,-0.9975,-0.9975,11,63.6364,True,True,True,True,True,2H
2024-02,612907.3900,-0.1000,-2.5296,-0.9975,9,33.3333,False,True,True,True,False,2H
2024-03,600906.9600,-1.9580,-2.2079,-0.9975,7,28.5714,False,True,True,True,False,2H
2024-04,620015.0000,3.1799,-0.9975,-0.5000,11,45.4545,True,True,True,True,True,2H
2024-05,632357.7200,1.9907,-1.3614,-0.9975,11,54.5455,False,True,True,True,False,2H
2024-06,643183.9800,1.7120,-0.9975,-0.8643,11,45.4545,False,True,True,True,False,2H
2024-07,650676.7600,1.1650,-1.5481,-0.5000,11,54.5455,False,True,True,True,False,2H
2024-08,711947.9400,9.4165,-0.9975,-0.5000,19,68.4211,True,True,True,True,True,2H
2024-09,732263.1100,2.8535,-1.5445,-1.0497,13,53.8462,True,True,True,True,True,2H
2024-10,742720.9600,1.4282,-1.9201,-0.9975,16,31.2500,False,True,True,True,False,2H
2024-11,763919.5000,2.8542,-0.9975,-0.9975,12,58.3333,True,True,True,True,True,2H
2024-12,810344.7200,6.0772,-1.4925,-0.5000,18,55.5556,True,True,True,True,True,2H
2025-01,799339.4300,-1.3581,-2.0041,-0.5000,12,33.3333,False,True,True,True,False,2H
2025-02,816293.7300,2.1210,-0.5612,-0.5000,13,46.1538,True,True,True,True,True,2H
2025-03,826027.6000,1.1924,-0.5384,-0.5000,8,62.5000,False,True,True,True,False,2H
2025-04,842275.0500,1.9669,-0.9975,-0.5000,11,54.5455,False,True,True,True,False,2H
2025-05,867230.1200,2.9628,-1.5685,-0.9975,13,46.1538,True,True,True,True,True,2H
2025-06,921011.5400,6.2015,-0.9975,-0.9975,16,62.5000,True,True,True,True,True,2H
2025-07,915072.3600,-0.6449,-1.7553,-0.9975,12,33.3333,False,True,True,True,False,2H
2025-08,927212.7100,1.3267,-1.7565,-0.7667,15,40.0000,False,True,True,True,False,2H
2025-09,989020.9200,6.6660,-0.6862,-0.5000,10,80.0000,True,True,True,True,True,2H
2025-10,1033059.7600,4.4528,-0.5000,-0.5000,11,72.7273,True,True,True,True,True,2H
2025-11,1060949.5100,2.6997,-1.1093,-0.7016,13,46.1538,True,True,True,True,True,2H
2025-12,1074732.7600,1.2991,-0.9678,-0.5000,9,55.5556,False,True,True,True,False,2H
2026-01,1075834.2900,0.1025,-0.5563,-0.5000,6,50.0000,False,True,True,False,False,2H
2026-02,1108678.1200,3.0529,-0.5000,-0.5000,8,75.0000,True,True,True,True,True,2H
2026-03,1138249.7500,2.6673,-1.2807,-0.5000,13,46.1538,True,True,True,True,True,2H
2026-04,1186290.3200,4.2206,-0.7138,-0.5000,12,58.3333,True,True,True,True,True,2H
2026-05,1184458.3000,-0.1544,-0.7349,-0.2361,3,33.3333,False,True,True,False,False,2H
2016-01,100000.0000,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2016-02,100000.0000,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2016-03,105316.0900,5.3161,-1.4925,-0.5000,13,61.5385,True,True,True,True,True,3H
2016-04,109282.4700,3.7662,0.0000,0.0000,4,100.0000,True,True,True,False,False,3H
2016-05,110197.6700,0.8375,-1.4925,-0.9975,12,41.6667,False,True,True,True,False,3H
2016-06,119782.8700,8.6982,-1.4925,-0.9975,14,50.0000,True,True,True,True,True,3H
2016-07,127293.7300,6.2704,-1.4925,-0.5000,11,45.4545,True,True,True,True,True,3H
2016-08,128758.5600,1.1507,-0.9975,-0.5000,12,58.3333,False,True,True,True,False,3H
2016-09,133806.7200,3.9206,-0.9975,-0.5000,6,50.0000,True,True,True,False,False,3H
2016-10,133806.7200,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2016-11,133806.7200,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2016-12,133806.7200,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2017-01,133806.7200,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2017-02,139477.8500,4.2383,-0.5000,-0.5000,7,71.4286,True,True,True,True,True,3H
2017-03,137634.4100,-1.3217,-1.9850,-0.5000,8,12.5000,False,True,True,True,False,3H
2017-04,142726.9500,3.7000,-1.4974,-0.5050,13,46.1538,True,True,True,True,True,3H
2017-05,140596.7300,-1.4925,-1.4925,-0.5000,3,0.0000,False,True,True,False,False,3H
2017-06,137912.1200,-1.9094,-2.3899,-0.9975,8,25.0000,False,True,True,True,False,3H
2017-07,136502.6500,-1.0220,-2.9627,-0.5000,7,14.2857,False,True,True,True,False,3H
2017-08,138269.2700,1.2942,-2.4751,-0.5000,11,36.3636,False,True,True,True,False,3H
2017-09,138733.5400,0.3358,-2.5187,-0.5000,10,30.0000,False,True,True,True,False,3H
2017-10,139396.1900,0.4776,-1.4925,-0.5000,4,25.0000,False,True,True,False,False,3H
2017-11,138005.7100,-0.9975,-0.9975,-0.5000,2,0.0000,False,True,True,False,False,3H
2017-12,140765.8200,2.0000,0.0000,0.0000,1,100.0000,True,True,True,False,False,3H
2018-01,148457.1700,5.4639,-1.9850,-0.5000,17,41.1765,True,True,True,True,True,3H
2018-02,153121.3600,3.1418,-0.9975,-0.9975,8,50.0000,True,True,True,True,True,3H
2018-03,159150.7300,3.9376,-0.5000,-0.5000,4,75.0000,True,True,True,False,False,3H
2018-04,163579.0600,2.7825,-1.9850,-0.9975,11,27.2727,True,True,True,True,True,3H
2018-05,163579.0600,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2018-06,163579.0600,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2018-07,163579.0600,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2018-08,163579.0600,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2018-09,163579.0600,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2018-10,163579.0600,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2018-11,163579.0600,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2018-12,163747.9600,0.1033,-1.9850,-0.5000,8,37.5000,False,True,True,True,False,3H
2019-01,170761.0200,4.2828,-2.4751,-0.5000,18,38.8889,True,True,True,True,True,3H
2019-02,174768.7900,2.3470,-1.9850,-0.9975,14,28.5714,True,True,True,True,True,3H
2019-03,178220.0400,1.9748,-0.9975,-0.5000,6,33.3333,False,True,True,False,False,3H
2019-04,177328.9400,-0.5000,-0.5000,-0.5000,1,0.0000,False,True,True,False,False,3H
2019-05,177235.5900,-0.0526,-0.9975,-0.5000,4,50.0000,False,True,True,False,False,3H
2019-06,182941.2000,3.2192,-0.9714,-0.5000,10,50.0000,True,True,True,True,True,3H
2019-07,184284.7500,0.7344,-3.1976,-0.9975,23,39.1304,False,True,True,True,False,3H
2019-08,190291.3800,3.2594,-2.0114,-0.9975,16,50.0000,True,True,True,True,True,3H
2019-09,197771.8400,3.9311,-1.5713,-0.5000,7,28.5714,True,True,True,True,True,3H
2019-10,202102.1200,2.1895,-0.5000,0.0000,4,75.0000,True,True,True,False,False,3H
2019-11,199085.7300,-1.4925,-1.4925,-0.9975,3,0.0000,False,True,True,False,False,3H
2019-12,210925.5100,5.9471,-1.4925,-0.5000,14,57.1429,True,True,True,True,True,3H
2020-01,218386.4200,3.5372,-2.2306,-0.5000,16,37.5000,True,True,True,True,True,3H
2020-02,240161.5300,9.9709,-0.9975,-0.5000,10,80.0000,True,True,True,True,True,3H
2020-03,244190.5400,1.6776,-0.9975,-0.5000,8,62.5000,False,True,True,True,False,3H
2020-04,239972.2600,-1.7275,-1.7563,-0.9975,14,28.5714,False,True,True,True,False,3H
2020-05,251370.3400,4.7497,-1.4925,-0.9975,11,63.6364,True,True,True,True,True,3H
2020-06,257899.8600,2.5976,-2.2451,-0.5000,11,45.4545,True,True,True,True,True,3H
2020-07,265798.0200,3.0625,-0.9975,-0.9975,12,50.0000,True,True,True,True,True,3H
2020-08,272929.6400,2.6831,-2.2671,-0.5000,10,40.0000,True,True,True,True,True,3H
2020-09,275197.5600,0.8310,-0.9975,-0.5000,6,33.3333,False,True,True,False,False,3H
2020-10,279298.0100,1.4900,-0.5000,-0.5000,2,50.0000,False,True,True,False,False,3H
2020-11,284883.9700,2.0000,0.0000,0.0000,1,100.0000,True,True,True,False,False,3H
2020-12,303505.3300,6.5365,-0.5000,-0.5000,7,85.7143,True,True,True,True,True,3H
2021-01,302186.0500,-0.4347,-0.9975,-0.5000,3,33.3333,False,True,True,False,False,3H
2021-02,302186.0500,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2021-03,302186.0500,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2021-04,302186.0500,0.0000,0.0000,0.0000,0,0.0000,False,True,True,False,False,3H
2021-05,328090.2600,8.5723,-0.8563,-0.5000,11,63.6364,True,True,True,True,True,3H
2021-06,343345.0800,4.6496,-0.5000,-0.5000,7,57.1429,True,True,True,True,True,3H
2021-07,341628.3600,-0.5000,-0.5000,-0.5000,1,0.0000,False,True,True,False,False,3H
2021-08,337565.4700,-1.1893,-1.8966,-0.5000,6,16.6667,False,True,True,False,False,3H
2021-09,349447.1000,3.5198,-0.5000,-0.5000,3,66.6667,True,True,True,False,False,3H
2021-10,347735.4300,-0.4898,-0.5000,-0.5000,2,50.0000,False,True,True,False,False,3H
2021-11,363772.4700,4.6118,-1.4925,-0.5000,8,50.0000,True,True,True,True,True,3H
2021-12,376779.4600,3.5756,-0.9975,-0.5000,5,60.0000,True,True,True,False,False,3H
2022-01,384124.8200,1.9495,-1.9850,-0.9975,11,27.2727,False,True,True,True,False,3H
