entry_time,exit_time,direction,pnl_abs,win
2016-08-22 12:15:00,2016-08-22 12:30:00,S,-486.3850984230793,False
2016-08-22 13:00:00,2016-08-22 14:45:00,S,-484.92594312781006,False
2016-08-22 15:45:00,2016-08-22 17:00:00,S,-483.4711652984266,False
2016-08-22 20:00:00,2016-08-23 00:15:00,S,-482.0207518025314,False
2016-08-23 09:00:00,2016-08-23 09:15:00,S,-480.57468954712374,False
2016-08-23 12:15:00,2016-08-23 12:30:00,S,-479.1329654784824,False
2016-08-23 13:15:00,2016-08-23 18:15:00,S,1437.82469673481,True
2016-08-24 10:00:00,2016-08-24 12:00:00,S,-482.00904067225133,False
2016-08-25 07:15:00,2016-08-25 07:30:00,S,-480.5630135502346,False
2016-08-25 07:45:00,2016-08-25 08:15:00,S,-479.12132450958387,False
2016-08-25 10:15:00,2016-08-25 12:30:00,S,2388.4198026802756,True
2016-08-25 16:00:00,2016-08-25 20:00:00,S,-118.05584436903662,False
2016-08-26 06:30:00,2016-08-26 07:00:00,S,-484.4950524109888,False
2016-08-26 07:45:00,2016-08-26 08:30:00,S,-483.04156725375583,False
2016-08-26 14:00:00,2016-08-26 14:15:00,S,-481.59244255199457,False
2016-08-26 14:30:00,2016-08-26 15:30:00,S,2400.738326121693,True
2016-08-29 09:45:00,2016-08-29 10:15:00,S,-487.3498802027037,False
2016-08-29 19:30:00,2016-08-29 22:00:00,S,-485.88783056209553,False
2016-08-30 12:30:00,2016-08-30 16:45:00,S,2422.150835352046,True
2016-09-01 15:30:00,2016-09-01 15:45:00,S,-491.69661957646537,False
2016-09-01 17:45:00,2016-09-01 18:00:00,S,-490.221529717736,False
2016-09-01 18:30:00,2016-09-01 19:30:00,S,-488.7508651285828,False
2016-09-01 22:00:00,2016-09-02 00:00:00,S,-487.28461253319705,False
2016-09-07 08:30:00,2016-09-07 10:00:00,L,-485.82275869559743,False
2016-09-07 11:15:00,2016-09-07 11:30:00,L,-484.36529041951064,False
2016-09-07 13:15:00,2016-09-07 13:30:00,L,-482.9121945482521,False
2016-09-07 15:15:00,2016-09-07 15:45:00,L,-481.4634579646073,False
2016-09-07 18:00:00,2016-09-07 18:45:00,L,-480.0190675907135,False
2016-09-08 14:30:00,2016-09-08 15:15:00,L,-478.57901038794137,False
2016-09-08 19:45:00,2016-09-09 04:45:00,L,548.6281502801585,True
2016-09-12 07:45:00,2016-09-12 10:15:00,S,2393.94578903809,True
2016-09-12 19:15:00,2016-09-12 23:15:00,S,-311.7860093628821,False
2016-09-14 08:00:00,2016-09-14 08:15:00,S,-485.0356371466437,False
2016-09-14 08:30:00,2016-09-14 08:45:00,S,-483.58053023520375,False
2016-09-14 10:15:00,2016-09-14 10:30:00,S,-482.12978864449815,False
2016-09-14 12:00:00,2016-09-14 13:45:00,S,-480.6833992785647,False
2016-09-14 14:45:00,2016-09-14 15:00:00,S,-479.24134908072904,False
2016-09-15 12:30:00,2016-09-15 14:00:00,S,2389.0181251674344,True
2016-09-16 08:00:00,2016-09-16 08:15:00,S,-484.97067940898916,False
2016-09-16 09:15:00,2016-09-16 13:00:00,S,2417.578836853811,True
2016-09-16 19:00:00,2016-09-16 19:15:00,S,-490.7685038813237,False
2016-09-19 07:45:00,2016-09-19 08:00:00,S,-489.2961983696797,False
2016-09-19 08:30:00,2016-09-19 15:30:00,S,1967.3142661369143,True
2016-09-20 08:15:00,2016-09-20 12:30:00,S,2468.651262864907,True
2016-09-22 06:15:00,2016-09-22 10:15:00,L,-37.88242619664498,False
2016-09-23 19:00:00,2016-09-26 01:00:00,L,804.6167252217957,True
2016-09-27 20:00:00,2016-09-28 03:00:00,S,1801.0642975885862,True
2016-09-28 10:30:00,2016-09-28 11:00:00,S,-508.83960215141735,False
2016-09-28 11:30:00,2016-09-28 11:45:00,S,-507.3130833449631,False
2016-09-28 12:15:00,2016-09-28 14:00:00,S,2528.955720474641,True
2016-09-29 17:15:00,2016-09-29 17:45:00,S,-513.3780112563522,False
2016-09-29 18:30:00,2016-09-30 00:30:00,S,34.320125873203814,True
2016-09-30 06:45:00,2016-09-30 07:15:00,S,-511.94083760020277,False
2016-09-30 08:30:00,2016-09-30 10:00:00,S,-510.40501508740215,False
2016-09-30 15:00:00,2016-09-30 17:15:00,S,2544.3690002107,True
2016-10-03 08:15:00,2016-10-03 10:00:00,S,-516.506907042772,False
2016-10-03 12:15:00,2016-10-03 14:00:00,S,2574.7869316082183,True
2016-10-04 06:45:00,2016-10-04 10:45:00,S,938.8568137311961,True
2016-10-05 14:15:00,2016-10-05 14:30:00,S,-525.498317557662,False
2016-10-06 07:00:00,2016-10-06 09:30:00,S,-523.921822604989,False
2016-10-06 11:30:00,2016-10-06 12:30:00,S,2611.75028568587,True
2016-10-07 06:15:00,2016-10-07 07:00:00,S,-530.1853079942316,False
2016-10-07 09:15:00,2016-10-07 09:30:00,S,-528.594752070249,False
2016-10-07 11:30:00,2016-10-07 12:30:00,S,-527.0089678140382,False
2016-10-07 13:45:00,2016-10-07 15:30:00,S,2627.1397045529807,True
2016-10-10 07:15:00,2016-10-10 07:45:00,S,-533.309360024255,False
2016-10-11 12:45:00,2016-10-11 13:15:00,S,-531.7094319441823,False
2016-10-11 13:45:00,2016-10-11 16:00:00,S,-530.1143036483497,False
2016-10-11 18:00:00,2016-10-11 22:00:00,S,1122.8121722378128,True
2016-10-12 13:30:00,2016-10-12 13:45:00,S,-531.8923972541181,False
2016-10-12 14:15:00,2016-10-12 18:15:00,S,206.01116277230793,True
2016-10-13 06:45:00,2016-10-13 11:45:00,S,79.48515696265171,True
2016-10-13 20:00:00,2016-10-14 04:00:00,S,1191.4490480047139,True
2016-10-14 09:15:00,2016-10-14 09:45:00,S,2673.6377808278735,True
2016-10-14 17:15:00,2016-10-14 17:30:00,S,-542.7484695080584,False
2016-10-14 18:00:00,2016-10-17 00:00:00,S,220.1273218673103,True
2016-10-17 07:00:00,2016-10-17 08:00:00,S,2708.9030303256804,True
2016-10-17 17:00:00,2016-10-17 23:00:00,S,280.81402495317985,True
2016-10-24 14:00:00,2016-10-24 19:00:00,S,527.8370930326525,True
2016-10-27 13:15:00,2016-10-27 20:15:00,S,616.525564038667,True
2016-10-28 07:15:00,2016-10-28 10:15:00,S,928.4614568112614,True
2016-10-28 12:45:00,2016-10-28 14:00:00,S,-556.9682295726204,False
2016-10-28 15:15:00,2016-10-28 17:00:00,S,-555.2973248839027,False
2016-11-01 17:45:00,2016-11-01 23:45:00,L,-32.86858117762685,False
2016-11-03 08:30:00,2016-11-03 08:45:00,L,-553.532827165718,False
2016-11-03 13:15:00,2016-11-03 19:15:00,L,1894.9689058627382,True
2016-11-04 08:15:00,2016-11-04 12:30:00,L,-557.5571354018091,False
2016-11-04 18:15:00,2016-11-06 23:00:00,L,-555.8844639956037,False
2016-11-07 11:15:00,2016-11-07 12:00:00,S,-554.2168106036169,False
2016-11-07 12:45:00,2016-11-07 16:00:00,S,2762.77080085903,True
2016-11-08 07:30:00,2016-11-08 08:00:00,S,-560.842472574383,False
2016-11-08 08:30:00,2016-11-08 11:30:00,S,26.878021110331257,True
2016-11-09 13:45:00,2016-11-09 14:45:00,S,2796.202896099955,True
2016-11-10 07:15:00,2016-11-10 08:00:00,S,-567.6291879082908,False
2016-11-10 08:45:00,2016-11-10 10:15:00,S,2829.6315017228294,True
2016-11-11 07:15:00,2016-11-11 07:30:00,S,-574.4151948497343,False
2016-11-11 12:15:00,2016-11-11 13:00:00,S,-572.6919492651851,False
2016-11-11 13:30:00,2016-11-11 14:30:00,S,2854.869367086948,True
2016-11-14 10:30:00,2016-11-14 11:00:00,S,-579.5384815186504,False
2016-11-14 11:15:00,2016-11-14 18:15:00,S,126.82412996551409,True
2016-11-14 18:30:00,2016-11-14 23:30:00,S,-138.63119395969792,False
2016-11-15 09:00:00,2016-11-15 13:00:00,S,748.3377046824144,True
2016-11-15 15:30:00,2016-11-15 23:00:00,S,-580.009457996159,False
2016-11-16 06:15:00,2016-11-16 09:15:00,S,901.802461474619,True
2016-11-16 14:45:00,2016-11-16 15:00:00,S,-580.9748370065944,False
2016-11-17 08:30:00,2016-11-17 08:45:00,S,-579.2319124955745,False
2016-11-17 09:15:00,2016-11-17 10:30:00,S,-577.4942167580879,False
2016-11-18 12:45:00,2016-11-18 13:00:00,S,-575.7617341078136,False
2016-11-18 13:45:00,2016-11-20 23:45:00,S,1536.1591071371515,True
2016-11-21 08:30:00,2016-11-21 08:45:00,S,-578.6429262269016,False
2016-11-21 10:15:00,2016-11-21 10:45:00,S,-576.906997448221,False
2016-11-21 12:30:00,2016-11-21 17:30:00,S,425.0952122942774,True
2016-11-22 09:45:00,2016-11-22 13:45:00,S,1978.13451335068,True
2016-11-23 10:15:00,2016-11-23 10:30:00,S,-582.3859656328111,False
2016-11-24 07:15:00,2016-11-24 09:00:00,S,-580.6388077359128,False
2016-11-24 09:30:00,2016-11-24 09:45:00,S,-578.8968913127051,False
2016-11-24 13:15:00,2016-11-24 13:45:00,S,-577.1602006387669,False
2016-11-25 07:45:00,2016-11-25 08:00:00,S,-575.4287200368507,False
2016-11-25 10:00:00,2016-11-25 10:45:00,S,-573.7024338767402,False
2016-11-28 10:00:00,2016-11-28 14:00:00,S,1684.5405287177857,True
2016-11-28 15:45:00,2016-11-28 17:00:00,S,-577.0349481612633,False
2016-11-28 17:30:00,2016-11-28 19:00:00,S,-575.3038433167795,False
2016-11-29 15:30:00,2016-11-29 19:30:00,S,-133.45978811037241,False
2016-12-01 07:15:00,2016-12-01 10:00:00,S,2865.8877621124907,True
2016-12-01 14:15:00,2016-12-01 16:15:00,S,-581.7752157088356,False
2016-12-01 23:00:00,2016-12-02 02:00:00,S,-580.0298900617091,False
2016-12-02 08:45:00,2016-12-02 09:00:00,S,-578.2898003915241,False
2016-12-02 09:15:00,2016-12-02 14:00:00,S,2882.7746549517474,True
2016-12-02 15:30:00,2016-12-02 17:15:00,S,-585.2032549552047,False
2016-12-02 17:45:00,2016-12-04 23:00:00,S,-583.4476451903391,False
2016-12-05 06:30:00,2016-12-05 09:00:00,S,2908.4865112738403,True
2016-12-05 18:45:00,2016-12-05 19:00:00,S,-590.4227617885896,False
2016-12-06 08:15:00,2016-12-06 12:15:00,S,506.2699030645224,True
2016-12-06 16:00:00,2016-12-06 20:00:00,S,1446.0119877302525,True
2016-12-08 15:00:00,2016-12-08 21:00:00,S,81.68429395810045,True
2016-12-09 08:15:00,2016-12-09 08:30:00,S,-594.7533920574824,False
2016-12-09 09:45:00,2016-12-09 12:00:00,S,2964.845659406549,True
2016-12-12 13:15:00,2016-12-12 13:30:00,S,-601.8636688595295,False
2016-12-12 16:00:00,2016-12-12 16:45:00,S,-600.058077852951,False
2016-12-12 19:15:00,2016-12-12 23:15:00,S,-598.2579036193921,False
2016-12-13 14:00:00,2016-12-13 17:00:00,S,2982.31564954267,True
2016-12-14 08:30:00,2016-12-14 10:45:00,S,-605.410076857162,False
2016-12-14 11:15:00,2016-12-14 11:30:00,S,-603.5938466265904,False
2016-12-14 11:45:00,2016-12-14 13:45:00,S,-601.7830650867107,False
2016-12-14 14:30:00,2016-12-14 19:00:00,S,2999.8885794572534,True
2016-12-16 08:15:00,2016-12-16 08:30:00,S,-608.9773816298224,False
2016-12-16 08:45:00,2016-12-16 09:30:00,S,-607.1504494849329,False
2016-12-16 11:30:00,2016-12-16 14:30:00,S,1304.8039644801847,True
2016-12-16 17:30:00,2016-12-16 17:45:00,S,-609.2434100299187,False
2016-12-16 18:00:00,2016-12-19 00:00:00,S,393.98671819071893,True
2016-12-19 08:30:00,2016-12-19 13:00:00,S,-608.5976399544011,False
2016-12-19 15:00:00,2016-12-19 15:15:00,S,-606.7718470345379,False
2016-12-19 16:45:00,2016-12-19 19:45:00,S,1247.4864565861049,True
2016-12-20 18:30:00,2016-12-21 01:30:00,S,350.8734029496297,True
2016-12-21 07:00:00,2016-12-21 08:45:00,S,3048.7330553602073,True
2016-12-22 07:45:00,2016-12-22 09:00:00,S,-618.8928102381221,False
2016-12-23 07:45:00,2016-12-23 08:30:00,S,-617.0361318074077,False
2016-12-23 16:15:00,2016-12-23 21:15:00,S,879.7197574251497,True
2017-01-04 14:00:00,2017-01-04 14:30:00,L,-617.824182684261,False
2017-01-04 20:00:00,2017-01-04 23:45:00,L,304.8234040625978,True
2017-01-05 14:15:00,2017-01-05 16:15:00,L,3084.42590174198,True
2017-01-05 19:30:00,2017-01-05 20:15:00,L,-626.138458053622,False
2017-01-06 17:00:00,2017-01-06 18:45:00,L,-624.2600426794611,False
2017-01-06 19:15:00,2017-01-09 00:15:00,L,1166.129270539943,True
2017-01-09 06:30:00,2017-01-09 08:15:00,L,3129.428251815213,True
2017-01-10 08:30:00,2017-01-10 09:15:00,L,-635.2739351184881,False
2017-01-10 09:45:00,2017-01-10 10:15:00,L,-633.3681133131327,False
2017-01-10 10:45:00,2017-01-10 14:00:00,L,-631.4680089731933,False
2017-01-11 11:00:00,2017-01-11 13:30:00,L,-629.5736049462737,False
2017-01-11 21:00:00,2017-01-12 02:45:00,L,1541.6209678877824,True
2017-01-12 15:15:00,2017-01-12 15:30:00,L,-632.3097470350982,False
2017-01-12 18:00:00,2017-01-12 18:15:00,L,-630.4128177939929,False
2017-01-12 18:30:00,2017-01-12 23:00:00,L,-628.521579340611,False
